Latitude,Longitude,Station,Name,Latitude,Elevation(m),Network,station_id
43.4516,-95.3251,IA-DK-6,LAKE PARK 0.,43.4516,447,COCORAHS,131354
26.9197,-82.0653,FL-CH-17,PUNTA GORDA,26.9197,0,COCORAHS,131355
36.9663,-90.8233,MO-CT-1,ELLSINORE 4.,36.9663,269,COCORAHS,131360
38.6008,-90.5548,MO-SL-27,BALLWIN 0.5,38.6008,199,COCORAHS,131363
39.0922,-91.4613,MO-MY-2,MIDDLETOWN 3,39.0922,246,COCORAHS,131366
39.8294,-119.6445,NV-WH-100,RENO 22.2 NN,39.8294,1307,COCORAHS,131382
33.9787,-83.7103,GA-BW-7,WINDER 1.1 S,33.9787,301,COCORAHS,131383
28.0347,-82.7645,FL-PN-36,DUNEDIN 2.8,28.0347,20,COCORAHS,131389
38.5753,-121.34,CA-SA-30,LA RIVIERA 1,38.5753,20,COCORAHS,131395
40.4868,-106.8247,CO-RT-28,STEAMBOAT SP,40.4868,2076,COCORAHS,131425
40.0775,-123.8239,CA-HM-30,GARBERVILLE,40.0775,126,COCORAHS,131429
38.7873,-82.9778,OH-SC-4,ROSEMOUNT 0.,38.7873,190,COCORAHS,131438
36.3611,-105.6457,NM-TS-17,RANCHOS DE T,36.3611,2094,COCORAHS,131450
30.6592,-89.1297,MS-HR-22,SAUCIER 1.7,30.6592,59,COCORAHS,131453
48.9923,-123.06,WA-WC-31,POINT ROBERT,48.9923,42,COCORAHS,131526
45.8819,-120.8365,WA-KL-5,GOLDENDALE 4,45.8819,646,COCORAHS,131527
42.7313,-105.4708,WY-CV-16,DOUGLAS 4.3,42.7313,1577,COCORAHS,131559
46.5824,-90.8839,WI-AS-4,ASHLAND 0.5,46.5824,213,COCORAHS,131560
33.0261,-117.0466,CA-SD-52,POWAY 4.7NNW,33.0261,225,COCORAHS,131577
42.8417,-106.2924,WY-NT-44,CASPER 2.0 E,42.8417,1601,COCORAHS,131647
34.7973,-111.9,AZ-YV-30,SEDONA 9.0 W,34.7973,1123,COCORAHS,131735
40.7642,-124.1476,CA-HM-35,EUREKA 2.2 S,40.7642,59,COCORAHS,131736
32.3836,-90.1363,MS-HD-18,JACKSON 6.0,32.3836,91,COCORAHS,131747
40.7106,-104.7595,CO-WE-345,NUNN 1.2 ENE,40.7106,1586,COCORAHS,131757
47.7877,-122.2845,WA-SN-21,BRIER 0.7 WS,47.7877,131,COCORAHS,131778
38.6552,-91.4331,MO-GS-3,HERMANN 3.0,38.6552,275,COCORAHS,131779
37.7033,-97.1726,KS-SG-71,WICHITA 9.0,37.7033,406,COCORAHS,131788
38.0131,-75.3978,VA-AC-8,GREENBACKVIL,38.0131,1,COCORAHS,131818
47.6819,-122.3655,WA-KG-145,SEATTLE 4.2,47.6819,74,COCORAHS,131829
30.6872,-85.3929,FL-JK-2,ALFORD 0.6 S,30.6872,41,COCORAHS,131839
45.0917,-104.9763,MT-CT-3,RIDGE 3.8 NE,45.0917,1250,COCORAHS,131850
37.8647,-96.9688,KS-BU-17,TOWANDA 4.9,37.8647,423,COCORAHS,131852
37.205,-100.7028,KS-SW-2,KISMET 0.1 W,37.205,856,COCORAHS,131931
42.7767,-71.7799,NH-HL-48,GREENVILLE 1,42.7767,296,COCORAHS,131932
44.456,-92.2907,MN-GH-3,LAKE CITY 1.,44.456,213,COCORAHS,131942
38.4293,-85.357,KY-OL-8,LA GRANGE 2.,38.4293,253,COCORAHS,131945
36.1108,-86.8987,TN-DV-112,NASHVILLE 7.,36.1108,184,COCORAHS,131948
42.8762,-71.6828,NH-HL-49,MONT VERNON,42.8762,159,COCORAHS,131978
39.6501,-106.6199,CO-EG-3,EDWARDS 1.3,39.6501,2186,COCORAHS,132019
47.5856,-96.1279,MN-PK-2,ERSKINE 7.6,47.5856,377,COCORAHS,132035
35.529,-94.8847,OK-SQ-1,VIAN 5.3 ENE,35.529,217,COCORAHS,132048
37.7405,-93.4062,MO-PL-13,BOLIVAR 9.0,37.7405,280,COCORAHS,132057
25.7553,-80.3836,FL-MD-28,MIAMI NWS,25.7553,1,COCORAHS,132071
36.2549,-86.7307,TN-DV-111,MADISON 1.2,36.2549,169,COCORAHS,132081
35.1376,-77.9891,NC-DP-4,MOUNT OLIVE,35.1376,49,COCORAHS,132093
38.136,-121.3044,CA-SJ-5,LODI 1.0 NNW,38.136,13,COCORAHS,132096
42.9752,-76.7072,NY-CY-14,CAYUGA 4.0 N,42.9752,144,COCORAHS,132136
35.6846,-82.5953,NC-BC-43,ASHEVILLE 8.,35.6846,638,COCORAHS,132145
38.8089,-89.97,IL-MD-20,EDWARDSVILLE,38.8089,164,COCORAHS,132156
43.2,-76.26,NY-OG-12,CLAY 4.6 NW,43.2,116,COCORAHS,132166
36.6817,-95.9891,OK-WS-4,OCHELATA 5.6,36.6817,218,COCORAHS,132183
43.4201,-72.091,NH-SL-8,SUNAPEE 2.3,43.4201,418,COCORAHS,132223
27.7635,-82.7315,FL-PN-6,SOUTH PASADE,27.7635,4,COCORAHS,132238
42.533,-76.0211,NY-CR-1,FREETOWN 1.0,42.533,477,COCORAHS,132246
35.3344,-106.4014,NM-SN-45,PLACITAS 3.8,35.3344,1857,COCORAHS,132281
41.8096,-70.5581,MA-PL-2,SAGAMORE BEA,41.8096,18,COCORAHS,132289
35.3978,-92.9906,AR-PP-13,DOVER 6.9 E,35.3978,327,COCORAHS,132295
45.1613,-109.2911,MT-CB-5,RED LODGE 3.,45.1613,1852,COCORAHS,132303
39.4932,-121.477,CA-BT-5,OROVILLE 4.8,39.4932,204,COCORAHS,132334
41.0253,-74.2236,NJ-BG-30,OAKLAND 1.0,41.0253,109,COCORAHS,132342
43.3714,-124.22,OR-CS-17,COOS BAY 0.7,43.3714,57,COCORAHS,132344
36.9189,-86.4796,KY-WR-17,BOWLING GREE,36.9189,173,COCORAHS,132355
40.2229,-77.0142,PA-CD-6,MECHANICSBUR,40.2229,134,COCORAHS,132356
34.7892,-92.2341,AR-PS-16,NORTH LITTLE,34.7892,107,COCORAHS,132365
30.6849,-87.8683,AL-BW-58,SPANISH FORT,30.6849,47,COCORAHS,132374
39.3873,-104.7127,CO-DG-162,FRANKTOWN 2.,39.3873,1983,COCORAHS,132382
30.4425,-84.1949,FL-LN-47,TALLAHASSEE,30.4425,32,COCORAHS,132398
40.7829,-75.1827,PA-NH-8,MARTINS CREE,40.7829,69,COCORAHS,132399
41.6061,-93.7462,IA-PK-68,CLIVE 1.2 E,41.6061,258,COCORAHS,132404
36.4584,-118.8858,CA-TL-11,THREE RIVERS,36.4584,308,COCORAHS,132407
37.6702,-121.8814,CA-AL-12,PLEASANTON 0,37.6702,105,COCORAHS,132420
36.716,-114.717,NV-CK-41,MOAPA 7.2 WN,36.716,537,COCORAHS,132422
35.9768,-86.5989,TN-RD-70,LA VERGNE 2.,35.9768,224,COCORAHS,132451
30.145,-93.1764,LA-CC-14,LAKE CHARLES,30.145,6,COCORAHS,132458
37.3864,-94.0985,MO-BR-3,GOLDEN CITY,37.3864,324,COCORAHS,132481
29.9515,-96.2544,TX-AS-4,BELLVILLE 0.,29.9515,84,COCORAHS,132490
35.1885,-86.1167,TN-FK-15,WINCHESTER 0,35.1885,304,COCORAHS,132495
40.7964,-75.0447,NJ-WR-23,WHITE TWP 1.,40.7964,271,COCORAHS,132513
43.8098,-71.3415,NH-CR-26,CENTER SANDW,43.8098,217,COCORAHS,132516
35.5389,-83.0467,NC-HW-2,MAGGIE VALLE,35.5389,1052,COCORAHS,132521
31.6985,-94.5236,TX-NC-5,NACOGDOCHES,31.6985,111,COCORAHS,132523
27.1059,-98.2058,TX-BRK-3,FALFURRIAS 8,27.1059,45,COCORAHS,132526
36.3867,-92.4975,AR-BX-10,MIDWAY 2.0 W,36.3867,254,COCORAHS,132541
30.4595,-88.6476,MS-JC-22,GAUTIER 4.9,30.4595,5,COCORAHS,132547
45.5416,-122.6401,OR-MT-33,PORTLAND 0.8,45.5416,48,COCORAHS,132549
46.4997,-116.3355,ID-CW-6,OROFINO 3.8,46.4997,312,COCORAHS,132553
30.794,-88.429,MS-GG-2,LUCEDALE 13.,30.794,46,COCORAHS,132565
39.9077,-86.3116,IN-MR-80,INDIANAPOLIS,39.9077,272,COCORAHS,132574
39.8939,-86.2806,IN-MR-83,INDIANAPOLIS,39.8939,264,COCORAHS,132578
35.2392,-89.3283,TN-FY-5,SOMERVILLE 1,35.2392,112,COCORAHS,132589
46.3447,-123.603,WA-WK-1,GRAYS RIVER,46.3447,7,COCORAHS,132596
38.0131,-78.7447,VA-AB-6,AFTON 5.4 ES,38.0131,209,COCORAHS,132610
37.1956,-100.381,KS-ME-8,MEADE 6.6 SS,37.1956,708,COCORAHS,132615
38.6177,-94.1843,MO-CS-12,GARDEN CITY,38.6177,269,COCORAHS,132620
40.8515,-74.8403,NJ-WR-5,HACKETTSTOWN,40.8515,170,COCORAHS,132632
28.6285,-98.5521,TX-MCM-5,CROSS 1.7 NN,28.6285,98,COCORAHS,132647
44.925,-102.7628,SD-MD-9,FAITH 36.3 W,44.925,800,COCORAHS,132649
41.5738,-70.5321,MA-BA-11,EAST FALMOUT,41.5738,5,COCORAHS,132663
41.7887,-69.9786,MA-BA-12,ORLEANS 1.1,41.7887,9,COCORAHS,132664
45.3937,-92.4078,WI-PK-7,AMERY 6.5 NN,45.3937,352,COCORAHS,132672
36.0572,-95.873,OK-TL-14,TULSA 5.4 SS,36.0572,225,COCORAHS,132674
44.475,-105.5962,WY-CM-20,GILLETTE 13.,44.475,1307,COCORAHS,132693
41.5538,-70.6115,MA-BA-13,FALMOUTH 0.6,41.5538,5,COCORAHS,132701
41.722,-70.4179,MA-BA-10,EAST SANDWIC,41.722,25,COCORAHS,132721
44.3425,-92.9792,MN-GH-4,NERSTRAND 4.,44.3425,321,COCORAHS,132728
30.4024,-86.4954,FL-OK-28,DESTIN 1.5 W,30.4024,11,COCORAHS,132735
32.6058,-110.7894,AZ-PN-49,ORACLE 1.1 W,32.6058,1375,COCORAHS,132745
41.5828,-70.5803,MA-BA-17,EAST FALMOUT,41.5828,13,COCORAHS,132753
37.1246,-94.3576,MO-JS-16,CARTHAGE 3.8,37.1246,306,COCORAHS,132754
33.7068,-86.1842,AL-SC-8,RAGLAND 4.0,33.7068,147,COCORAHS,132794
41.5818,-70.5257,MA-BA-18,WAQUOIT 0.6,41.5818,10,COCORAHS,132823
38.4733,-122.8974,CA-SN-90,FORESTVILLE,38.4733,61,COCORAHS,132828
38.5446,-97.8888,KS-MP-20,MARQUETTE 3.,38.5446,432,COCORAHS,132862
32.5187,-110.9023,AZ-PN-50,SADDLEBROOKE,32.5187,982,COCORAHS,132910
39.8536,-91.5641,MO-MA-5,PALMYRA 4.5,39.8536,201,COCORAHS,132911
39.4666,-99.4622,KS-RO-6,STOCKTON 10.,39.4666,597,COCORAHS,132975
37.7409,-93.5913,MO-PL-14,DUNNEGAN 2.4,37.7409,312,COCORAHS,132978
36.1153,-85.5332,TN-PM-31,COOKEVILLE 3,36.1153,319,COCORAHS,132985
40.0668,-93.4576,MO-GY-3,TRENTON 7.8,40.0668,269,COCORAHS,133020
36.3047,-109.2233,AZ-AP-3,TSAILE 0.5 W,36.3047,2142,COCORAHS,133021
38.0655,-83.9881,KY-MM-3,MOUNT STERLI,38.0655,307,COCORAHS,133050
37.278,-76.6839,VA-WLC-2,WILLIAMSBURG,37.278,22,COCORAHS,133053
30.6984,-95.0765,TX-PL-18,LIVINGSTON 8,30.6984,48,COCORAHS,133061
35.7965,-105.3395,NM-SM-12,SAPELLO 5.1,35.7965,2215,COCORAHS,133072
35.7544,-85.1711,TN-BL-16,PIKEVILLE 10,35.7544,543,COCORAHS,133084
33.9393,-78.1236,NC-BR-13,SOUTHPORT 5.,33.9393,8,COCORAHS,133104
36.2207,-96.981,OK-PY-9,GLENCOE 3.0,36.2207,299,COCORAHS,133114
42.0005,-88.4247,IL-KN-86,ELGIN 7.5 WS,42.0005,280,COCORAHS,133131
45.0406,-93.4195,MN-HN-30,PLYMOUTH 2.4,45.0406,291,COCORAHS,133134
29.6555,-82.3171,FL-AL-26,GAINESVILLE,29.6555,53,COCORAHS,133155
37.494,-98.8481,KS-PR-14,COATS 1.7 SW,37.494,598,COCORAHS,133175
29.738,-82.4162,FL-AL-31,GAINESVILLE,29.738,55,COCORAHS,133180
43.3818,-84.6586,MI-GR-3,ALMA 0.3 NW,43.3818,225,COCORAHS,133186
39.6212,-86.346,IN-MG-18,MOORESVILLE,39.6212,228,COCORAHS,133201
44.0504,-92.7214,MN-DD-3,MANTORVILLE,44.0504,369,COCORAHS,133206
45.1226,-93.4579,MN-HN-31,MAPLE GROVE,45.1226,276,COCORAHS,133236
36.0247,-96.07,HLNO2,POLECAT CREE,36.0247,-9999,HYD,133272
36.1042,-94.7831,CWYO2,ILLINOIS RIV,36.1042,-9999,HYD,133273
35.4294,-96.4078,OEMO2,N. CANADIAN,35.4294,-9999,HYD,134330
37.6655,-97.4577,KEGK1,COWSKIN CREE,37.6655,-9999,HYD,134445
34.7241,-92.3588,ROCA4,ROCK CREEK A,34.7241,-9999,HYD,134517
35.7511,-102.8931,DCMT2,CRAMER CREEK,35.7511,-9999,HYD,134523
30.3208,-91.02,ABKL1,ALLIGATOR BA,30.3208,0,HYD,134528
37.0244,-88.2228,BAHK2,BARKLEY HEAD,37.0244,111,HYD,134529
36.8758,-87.4722,HLWK2,N F LITTLE R,36.8758,162,HYD,134532
34.9689,-83.1194,BURG1,CHATTOOGA RI,34.9689,625,HYD,134533
37.6653,-91.1164,BXBM7,BIXBY,37.6653,422,HYD,134535
37.8456,-87.5922,HENK2,OHIO RIVER A,37.8456,126,HYD,134536
36.8492,-87.4225,HLBK2,S F LITTLE R,36.8492,161,HYD,134539
36.8503,-87.3519,HLHK2,S F LITTLE R,36.8503,171,HYD,134540
39.9645,-93.7809,MO-DV-2,JAMESPORT 1.,39.9645,297,COCORAHS,134706
39.7713,-85.7739,IN-HN-26,GREENFIELD 1,39.7713,272,COCORAHS,134713
46.8153,-92.0637,MN-SL-5,DULUTH 3.0 N,46.8153,251,COCORAHS,134794
32.1481,-90.1444,MS-RN-33,FLORENCE 1.0,32.1481,94,COCORAHS,134798
46.1088,-93.7389,MN-ML-1,ONAMIA 4.3 N,46.1088,384,COCORAHS,134824
44.9663,-93.8489,MN-CV-8,WATERTOWN 0.,44.9663,296,COCORAHS,134835
43.8645,-71.2661,NH-CR-27,TAMWORTH 0.4,43.8645,160,COCORAHS,134845
44.4567,-98.174,SD-BD-7,HURON 6.8 NN,44.4567,400,COCORAHS,134887
45.743,-94.164,MN-BN-995,MN-BN-995,45.743,-9999,MN,134975
47.5656,-90.8412,MN-CK-998,MN-CK-998,47.5656,-9999,MN,135074
43.681,-92.0793,MN-FM-994,MN-FM-994,43.681,-9999,MN,135175
47.4713,-93.1754,MN-IT-985,MN-IT-985,47.4713,-9999,MN,135279
45.7959,-93.2557,MN-KB-999,MN-KB-999,45.7959,-9999,MN,135309
48.8798,-95.0802,MN-LW-990,MN-LW-990,48.8798,-9999,MN,135389
43.581,-94.8448,MN-MT-990,MN-MT-990,43.581,-9999,MN,135453
44.0419,-92.0888,MN-OL-991,MN-OL-991,44.0419,-9999,MN,135537
45.0463,-93.053,MN-RM-948,MN-RM-948,45.0463,-9999,MN,135675
44.5219,-93.8986,MN-SB-998,MN-SB-998,44.5219,-9999,MN,135816
44.088,-93.2962,MN-SE-989,MN-SE-989,44.088,-9999,MN,135853
47.7665,-90.2679,MN-CK-989,MN-CK-989,47.7665,-9999,MN,135983
47.8532,-89.9291,MN-CK-977,MN-CK-977,47.8532,-9999,MN,135984
47.1769,-91.7816,MN-LK-991,MN-LK-991,47.1769,-9999,MN,135988
43.9133,-93.3966,MN-SE-996,MN-SE-996,43.9133,-9999,MN,135996
45.1451,-93.4119,MN-HN-954,MN-HN-954,45.1451,-9999,MN,136071
41.3037,-74.7808,NJ-SS-28,MONTAGUE TWP,41.3037,198,COCORAHS,136270
40.7659,-123.9985,CA-HM-38,KNEELAND 0.4,40.7659,612,COCORAHS,136273
33.5995,-79.0065,SC-HR-14,MURRELLS INL,33.5995,6,COCORAHS,136279
34.0675,-78.8689,SC-HR-19,LORIS 1.4 EN,34.0675,33,COCORAHS,136285
34.0379,-78.9351,SC-HR-33,LORIS 2.9 WS,34.0379,33,COCORAHS,136301
39.1607,-77.9886,VA-CK-2,BERRYVILLE 0,39.1607,197,COCORAHS,136787
41.8165,-80.4254,PA-CW-8,SPRINGBORO 3,41.8165,303,COCORAHS,136833
40.2505,-84.4053,OH-SH-10,RUSSIA 1.3 N,40.2505,306,COCORAHS,136834
41.784,-88.0168,IL-DP-98,DOWNERS GROV,41.784,230,COCORAHS,136845
33.7267,-78.9729,SC-HR-46,MYRTLE BEACH,33.7267,9,COCORAHS,136872
39.9892,-105.445,CO-BO-296,NEDERLAND 3.,39.9892,2491,COCORAHS,136897
34.7829,-76.904,NC-CR-33,NEWPORT 2.5,34.7829,9,COCORAHS,136912
40.1865,-85.4897,IN-DL-12,YORKTOWN 1.1,40.1865,283,COCORAHS,136925
35.8052,-80.8179,NC-IR-8,STATESVILLE,35.8052,281,COCORAHS,136940
42.0404,-88.3366,IL-KN-95,ELGIN 2.5 W,42.0404,250,COCORAHS,136982
39.1052,-84.6247,OH-HM-17,COVEDALE 1.5,39.1052,258,COCORAHS,136992
34.7738,-77.4185,NC-ON-19,JACKSONVILLE,34.7738,7,COCORAHS,137002
34.6207,-78.9719,NC-RB-7,LUMBERTON 2.,34.6207,45,COCORAHS,137003
36.2224,-86.7205,TN-DV-117,NASHVILLE 5.,36.2224,159,COCORAHS,137023
38.0614,-108.9101,CO-SM-8,SLICK ROCK 1,38.0614,1664,COCORAHS,137029
34.6681,-77.1785,NC-ON-20,HUBERT 4.9 S,34.6681,9,COCORAHS,137053
44.9305,-92.9249,MN-WG-16,WOODBURY 1.7,44.9305,299,COCORAHS,137057
36.7217,-82.5367,VA-SC-1,GATE CITY 6.,36.7217,599,COCORAHS,137094
34.1901,-79.8639,SC-FL-6,FLORENCE 5.1,34.1901,44,COCORAHS,137141
38.7909,-104.8115,CO-EP-210,COLORADO SPR,38.7909,1828,COCORAHS,137206
45.4141,-93.6919,MN-SH-10,BIG LAKE 5.6,45.4141,297,COCORAHS,137212
35.7426,-76.9673,NC-MT-7,JAMESVILLE 6,35.7426,12,COCORAHS,137217
40.2709,-84.3247,OH-SH-11,HOUSTON 1.3,40.2709,298,COCORAHS,137287
41.7304,-88.2377,IL-DP-101,AURORA 3.8 S,41.7304,215,COCORAHS,137291
45.3318,-92.8982,MN-CG-11,CHISAGO CITY,45.3318,276,COCORAHS,137298
44.005,-97.6294,SD-MN-11,HOWARD 5.3 W,44.005,440,COCORAHS,137303
41.5843,-70.5687,MA-BA-19,EAST FALMOUT,41.5843,12,COCORAHS,137323
35.5732,-94.4147,AR-CF-4,UNIONTOWN 2.,35.5732,251,COCORAHS,137361
29.5344,-98.841,TX-MDN-27,MICO 5.0 E,29.5344,348,COCORAHS,137382
43.7652,-70.8686,ME-YK-46,PARSONSFIELD,43.7652,144,COCORAHS,137395
38.3228,-85.8958,IN-FD-22,GALENA 3.0 S,38.3228,253,COCORAHS,137398
35.0685,-106.5956,NM-BR-123,ALBUQUERQUE,35.0685,1608,COCORAHS,137469
32.3707,-111.118,AZ-PM-181,TUCSON 15.5,32.3707,648,COCORAHS,137486
35.1608,-106.488,NM-BR-124,ALBUQUERQUE,35.1608,1874,COCORAHS,137524
39.4745,-83.8361,OH-CN-10,WILMINGTON 2,39.4745,324,COCORAHS,137549
34.3473,-80.174,SC-DR-20,HARTSVILLE 5,34.3473,92,COCORAHS,137582
34.1438,-79.7798,SC-FL-7,FLORENCE 2.6,34.1438,30,COCORAHS,137584
30.7967,-89.115,MS-ST-4,PERKINSTON 1,30.7967,43,COCORAHS,137586
44.4882,-103.8493,SD-LW-15,SPEARFISH 0.,44.4882,1144,COCORAHS,137612
40.7206,-105.415,CO-LR-897,LIVERMORE 9.,40.7206,2303,COCORAHS,137623
39.7818,-98.7849,KS-SM-2,SMITH CENTER,39.7818,549,COCORAHS,137624
39.2498,-94.561,MO-CY-16,GLADSTONE 2.,39.2498,277,COCORAHS,137636
44.24,-119.09,OR-GR-4,CANYON CITY,44.24,1463,COCORAHS,137665
40.3153,-84.4154,OH-SH-13,FORT LORAMIE,40.3153,299,COCORAHS,137670
41.6249,-85.0018,IN-SN-25,ANGOLA 1.2 S,41.6249,316,COCORAHS,137675
40.8881,-123.9944,CA-HM-39,BLUE LAKE 0.,40.8881,55,COCORAHS,137677
37.6911,-97.4288,KS-SG-76,WICHITA 4.7,37.6911,407,COCORAHS,137682
39.1781,-77.1831,MD-MG-63,GAITHERSBURG,39.1781,137,COCORAHS,137684
39.9965,-76.7533,PA-YR-17,YORK 2.5 NNW,39.9965,126,COCORAHS,137690
43.033,-75.8348,NY-MD-16,CHITTENANGO,43.033,208,COCORAHS,137697
38.8646,-77.3732,VA-FX-54,FAIRFAX 4.1,38.8646,134,COCORAHS,137698
43.1951,-76.2883,NY-OG-46,BALDWINSVILL,43.1951,119,COCORAHS,137705
33.3504,-112.0945,AZ-MR-326,PHOENIX 6.3,33.3504,400,COCORAHS,137719
45.0707,-92.8085,MN-WG-20,STILLWATER 1,45.0707,264,COCORAHS,137722
38.7849,-99.2191,KS-EL-62,MUNJOR 3.2 E,38.7849,585,COCORAHS,137728
32.389,-97.8146,TX-HDD-6,GRANBURY 3.9,32.389,291,COCORAHS,137738
44.7636,-107.0742,BGCW4,BIG GOOSE CR,44.7636,1204,HYD,138365
44.6839,-107.0806,BVKW4,BEAVER CREEK,44.6839,1396,HYD,138369
35.7728,-96.8604,OK-LN-5,CHANDLER 4.6,35.7728,268,COCORAHS,138417
34.5621,-82.6846,SC-AN-23,ANDERSON 3.7,34.5621,221,COCORAHS,138418
38.7858,-77.2958,BCNV2,BURKE CENTER,38.7858,-9999,HYD,138431
38.8122,-77.3028,KINV2,KINGS PARK W,38.8122,-9999,HYD,138470
36.0346,-107.9045,NAGN5,NM NAGEEZI 1,36.0346,1966,HYD,138485
38.8015,-77.2883,RYLV2,ROYAL LAKE I,38.8015,-9999,HYD,138512
38.8034,-77.313,WGLV2,WOODGLEN LAK,38.8034,-9999,HYD,138539
38.9242,-77.3992,WOXV2,WEST OX REGI,38.9242,-9999,HYD,138541
36.7498,-107.2188,ZTCN5,NM AZTEC 43,36.7498,2142,HYD,138546
49.48,-119.95,BVNQ2,BEAVERDELL N,49.48,-9999,HYD,138560
49.21,-119.82,KEMQ2,KEREMEOS 2,49.21,-9999,HYD,138593
49.2,-119.82,KERQ2,KEREMEOS,49.2,-9999,HYD,138595
48.4,-115.3,LBWM8,LIBBY DAMWEA,48.4,752,HYD,138601
49.87,-120,PBMQ2,PEACHLAND BR,49.87,-9999,HYD,138614
49.4167,-115.4167,WARQ2,KOOTENAY RIV,49.4167,-9999,HYD,138629
41.3315,-88.3141,IL-GY-16,MORRIS 6.4 E,41.3315,165,COCORAHS,138639
32.8963,-104.4133,NM-ED-43,ARTESIA 3.5,32.8963,1035,COCORAHS,138967
34.8559,-112.4517,AZ-YV-34,PAULDEN 2.3,34.8559,1348,COCORAHS,138968
41.1157,-88.8529,IL-LS-45,STREATOR 1.3,41.1157,189,COCORAHS,139287
37.1022,-93.8135,MO-LW-25,MOUNT VERNON,37.1022,376,COCORAHS,139350
27.1883,-80.2279,FL-MT-18,STUART 1.0 E,27.1883,4,COCORAHS,139352
46.287,-119.305,WA-BT-13,RICHLAND 0.8,46.287,122,COCORAHS,139425
39.3315,-104.9611,CO-DG-167,SEDALIA 6.8,39.3315,1919,COCORAHS,139426
39.9908,-105.2557,CO-BO-298,BOULDER 2.5,39.9908,1643,COCORAHS,139432
49.6667,-120.3333,1123721,JELLICOE,49.6667,-9999,EC,139467
49.7833,-119.7167,1126070,PEACHLAND,49.7833,-9999,EC,139518
49.4667,-120.5167,1126510,PRINCETON A,49.4667,-9999,EC,139527
49.5667,-119.6333,112G8L1,SUMMERLAND C,49.5667,-9999,EC,139553
49.0167,-118.2333,1140876,BILLINGS,49.0167,510,EC,139574
49.3,-117.6333,1141455,CASTLEGAR A,49.3,-9999,EC,139577
49.35,-117.7667,1141457,CASTLEGAR BC,49.35,-9999,EC,139578
49.4833,-117.3,1145M29,NELSON CS,49.4833,-9999,EC,139614
49.1167,-117.7333,1148705,WARFIELD RCS,49.1167,-9999,EC,139627
49.5167,-117.4,114EMDM,NELSON RIXEN,49.5167,-9999,EC,139632
49.75,-114.8833,1157631,SPARWOOD CS,49.75,-9999,EC,139681
48.8167,-123.7167,1015628,NORTH COWICH,48.8167,-9999,EC,141049
48.6,-123.4333,1016RM0,SAANICHTON M,48.6,-9999,EC,141381
48.9333,-123.7333,1011500,CHEMAINUS,48.9333,-9999,EC,141580
49.3167,-123.1167,1105669,N VANCOUVER,49.3167,-9999,EC,141593
48.5667,-123.5333,1014820,MALAHAT,48.5667,-9999,EC,141658
48.8167,-123.3167,1015638,NORTH PENDER,48.8167,-9999,EC,141663
48.3833,-123.9167,1017254,SHERINGHAM P,48.3833,-9999,EC,141684
48.45,-123.3,1018598,VICTORIA UNI,48.45,-9999,EC,141690
48.4167,-123.3167,1018610,VICTORIA GON,48.4167,-9999,EC,141691
48.4167,-123.3333,1018611,VICTORIA GON,48.4167,-9999,EC,141692
49.7167,-124.9,1021830,COMOX A,49.7167,-9999,EC,141722
49.7667,-125,1021988,COURTENAY GR,49.7667,-9999,EC,141726
49.3333,-124.4,1026562,QUALICUM AIR,49.3333,-9999,EC,141761
49.4,-124.6167,1026565,QUALICUM R F,49.4,-9999,EC,141763
49.3333,-124.9833,1030230,ALBERNI ROBE,49.3333,-9999,EC,141779
48.8667,-124.65,1035612,NITINAT RIVE,48.8667,-9999,EC,141799
49.3167,-124.9333,1036B06,PORT ALBERNI,49.3167,-9999,EC,141807
49.7833,-123.1667,10476F0,SQUAMISH,49.7833,-9999,EC,141846
49.2,-123.9833,10253G0,NANAIMO CITY,49.2,-9999,EC,141849
49.3667,-123.4,104091B,BOWEN ISLAND,49.3667,-9999,EC,142160
49.25,-121.7667,1100119,AGASSIZ CS,49.25,-9999,EC,142161
49.1,-122.7167,1101708,CLOVERDALE E,49.1,-9999,EC,142188
49.15,-122.2667,1105192,MISSION WEST,49.15,-9999,EC,142232
49.3667,-123.0833,1105658,N VANC GROUS,49.3667,-9999,EC,142236
49.3333,-123.2667,1106200,POINT ATKINS,49.3333,-9999,EC,142242
49.2833,-122.8833,1106CL2,PORT MOODY G,49.2833,-9999,EC,142252
49.35,-123.2,1108824,WEST VANCOUV,49.35,-9999,EC,142281
49.6333,-124.0333,1046115,PENDER HARBO,49.6333,-9999,EC,142282
49.2833,-121.2333,1113581,HOPE SLIDE,49.2833,-9999,EC,142322
37.4564,-97.3138,KS-SU-8,MULVANE 4.3,37.4564,379,COCORAHS,142376
39.1051,-95.549,KS-JF-3,GRANTVILLE 1,39.1051,279,COCORAHS,142382
30.2805,-89.7735,LA-ST-10,SLIDELL 0.2,30.2805,4,COCORAHS,142402
35.2814,-106.6362,NM-SN-52,RIO RANCHO 1,35.2814,1611,COCORAHS,142455
38.9004,-104.7836,CO-EP-228,COLORADO SPR,38.9004,1949,COCORAHS,142471
39.1184,-104.7516,CO-EP-235,MONUMENT 6.6,39.1184,2250,COCORAHS,142476
38.8618,-104.8143,CO-EP-226,COLORADO SPR,38.8618,1862,COCORAHS,142481
48.3071,-122.6325,WA-IS-21,OAK HARBOR 1,48.3071,59,COCORAHS,142495
35.2698,-106.6164,NM-SN-54,RIO RANCHO 2,35.2698,1568,COCORAHS,142497
