This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"NM-SF-101","GLORIETA 2.4",-105.7288,35.5894,2238,"COCORAHS","186407"
"NC-GS-54","CATAWBA HILL",-81.1098,35.2150,203,"COCORAHS","186410"
"NM-SF-102","SANTA FE 15.",-106.1001,35.4844,1900,"COCORAHS","186411"
"CA-FR-26","FRESNO 7.2 N",-119.7435,36.8768,118,"COCORAHS","186416"
"ME-KB-47","WINDSOR 1.1",-69.6030,44.3128,102,"COCORAHS","186424"
"NE-LA-41","MALCOLM 0.3",-96.8628,40.9046,391,"COCORAHS","186442"
"WI-DG-16","POPLAR 2.0 E",-91.7462,46.5839,324,"COCORAHS","186451"
"GUBT2","BOERNE 8 NNE",-98.6700,29.8900,-9999,"HYD","186473"
"MMYT2","MCCAMEY 1 SW",-102.2300,31.1300,-9999,"HYD","186509"
"CT-FR-46","STRATFORD 0.",-73.1264,41.2027,8,"COCORAHS","186513"
"CO-OR-19","RIDGWAY 5.3",-107.8063,38.2198,2384,"COCORAHS","186537"
"ID-ID-10","GRANGEVILLE",-116.1168,45.9270,1030,"COCORAHS","186568"
"NC-NH-62","CAROLINA BEA",-77.8971,34.0544,6,"COCORAHS","186569"
"OH-AT-20","CHAUNCEY 1.6",-82.1078,39.3818,201,"COCORAHS","186855"
"MN-WG-52","ST PAUL PARK",-92.9924,44.8440,235,"COCORAHS","186869"
"OR-DG-52","DAYS CREEK 7",-123.0288,42.9414,304,"COCORAHS","186873"
"NH-ST-40","BARRINGTON 3",-70.9847,43.2135,81,"COCORAHS","186897"
"IA-ID-4","ARTHUR 3.7 S",-95.3628,42.2830,452,"COCORAHS","186898"
"CO-AM-35","ALAMOSA 1.6",-105.8463,37.4783,2300,"COCORAHS","186904"
"CO-CN-6","CAPULIN 2.9",-106.0699,37.2946,2360,"COCORAHS","186905"
"SC-OC-68","SENECA 3.4 W",-83.0146,34.7007,261,"COCORAHS","186909"
"SC-SP-65","BOILING SPRI",-81.9488,35.0346,268,"COCORAHS","186912"
"CO-LR-1118","FORT COLLINS",-105.1027,40.5182,1558,"COCORAHS","186918"
"OH-FR-51","COLUMBUS 3.7",-83.0427,40.0210,244,"COCORAHS","186924"
"CA-YL-28","DAVIS 0.7 NN",-121.7294,38.5630,13,"COCORAHS","186986"
"PA-SC-8","VALLEY VIEW",-76.5485,40.6437,240,"COCORAHS","186988"
"NJ-WR-34","BLAIRSTOWN T",-74.9523,40.9814,140,"COCORAHS","186989"
"SC-AN-43","PENDLETON 0.",-82.7860,34.6624,253,"COCORAHS","187003"
"ID-BR-28","HOPE 4.4 SW",-116.3847,48.2109,683,"COCORAHS","187017"
"MA-WR-56","STERLING 4.3",-71.8114,42.4754,235,"COCORAHS","187019"
"IL-ME-12","PETERSBURG 0",-89.8544,40.0124,173,"COCORAHS","187033"
"ME-YK-67","CORNISH 5.6",-70.6954,43.7831,95,"COCORAHS","187038"
"IN-BN-55","ZIONSVILLE 0",-86.2650,39.9492,256,"COCORAHS","187046"
"CA-MC-4","ALTURAS 9.5",-120.3648,41.5135,1626,"COCORAHS","187052"
"AL-DK-17","FLAT ROCK 6.",-85.5950,34.8092,493,"COCORAHS","187055"
"MN-MK-11","DASSEL 0.4 S",-94.3157,45.0777,366,"COCORAHS","187064"
"AZ-MR-463","SUN LAKES 2.",-111.8420,33.2047,372,"COCORAHS","187065"
"AZ-MR-464","MESA 8.6 ENE",-111.6946,33.4873,443,"COCORAHS","187069"
"WA-JF-44","PORT TOWNSEN",-122.8291,48.0770,69,"COCORAHS","187079"
"OR-BN-113","PHILOMATH 1.",-123.3756,44.5478,134,"COCORAHS","187099"
"ME-YK-68","BERWICK 0.5",-70.8650,43.2744,69,"COCORAHS","187124"
"AZ-PM-294","TUCSON 12.0",-111.0981,32.3069,745,"COCORAHS","187125"
"NY-WC-18","ARMONK 0.3 S",-73.7082,41.1300,117,"COCORAHS","187135"
"CA-HM-73","PETROLIA 0.6",-124.2816,40.3172,28,"COCORAHS","187136"
"NY-SF-100","PORT JEFFERS",-73.0694,40.9200,54,"COCORAHS","187159"
"VA-HN-9","BASSETT 1.1",-79.9658,36.7661,265,"COCORAHS","187177"
"NC-HN-44","GERTON 0.4 S",-82.3530,35.4760,858,"COCORAHS","187188"
"KS-DG-57","BALDWIN CITY",-95.1572,38.8396,270,"COCORAHS","187197"
"KS-FR-10","POMONA 3.0 N",-95.4901,38.6433,337,"COCORAHS","187201"
"SC-SP-66","WELLFORD 2.8",-82.0532,34.9754,269,"COCORAHS","187207"
"KS-FO-59","DODGE CITY 4",-100.0673,37.7177,778,"COCORAHS","187230"
"AR-PY-7","BIGELOW 6.2",-92.6783,34.9181,211,"COCORAHS","187235"
"SC-AB-16","IVA 6.4 SSW",-82.7184,34.2257,185,"COCORAHS","187253"
"VA-SFC-12","SUFFOLK 2.9",-76.6620,36.7399,18,"COCORAHS","187263"
"XSTT2","STAMFORD 5 E",-99.7200,32.9100,-9999,"HYD","187265"
"KS-SG-125","PECK 3.0 NW",-97.4049,37.5135,390,"COCORAHS","187285"
"SC-YR-52","FORT MILL 0.",-80.9391,35.0095,198,"COCORAHS","187288"
"NV-NY-10","ROUND MOUNTA",-117.1650,38.6979,1763,"COCORAHS","187290"
"PA-BF-20","SAYRE 0.7 S",-76.5210,41.9751,241,"COCORAHS","187313"
"WA-SG-52","MOUNT VERNON",-122.2817,48.4228,108,"COCORAHS","187321"
"ID-TT-1","DRIGGS 3.4 N",-111.0780,43.7700,1911,"COCORAHS","187325"
"VA-AB-17","CROZET 1.3 W",-78.7222,38.0664,229,"COCORAHS","187335"
"FL-OR-34","OCOEE 1.4 N",-81.5285,28.5927,51,"COCORAHS","187341"
"VA-JC-45","WILLIAMSBURG",-76.7897,37.2564,8,"COCORAHS","187351"
"TN-DC-24","DICKSON 6.3",-87.4707,36.0265,235,"COCORAHS","187352"
"CO-PW-47","WILEY 0.3 S",-102.7193,38.1517,1141,"COCORAHS","187359"
"TX-WA-27","BRENHAM 8.7",-96.5051,30.2454,143,"COCORAHS","187381"
"CA-SD-146","DEL MAR 0.5",-117.2650,32.9725,3,"COCORAHS","187385"
"FL-BV-67","PALM BAY 4.9",-80.6523,27.9147,7,"COCORAHS","187388"
"AR-BT-50","ROGERS 2.4 S",-94.1424,36.2967,391,"COCORAHS","187391"
"VT-FR-19","SWANTON 0.5",-73.1215,44.9259,43,"COCORAHS","187416"
"NY-UL-19","WOODSTOCK 0.",-74.0959,42.0410,151,"COCORAHS","187424"
"TN-SL-23","KINGSPORT 4.",-82.4808,36.5439,465,"COCORAHS","187425"
"MT-FH-30","KALISPELL 2.",-114.3675,48.2108,924,"COCORAHS","187426"
"IN-RN-13","MODOC 0.1 W",-85.1276,40.0445,358,"COCORAHS","187428"
"CWST2","CROWELL 1E",-99.7119,33.9831,-9999,"HYD","187467"
"TX-DW-19","CUERO 8.4 S",-97.2788,28.9722,63,"COCORAHS","187482"
"FL-OR-35","BAY LAKE 4.1",-81.6334,28.3567,37,"COCORAHS","187496"
"WI-DA-46","MADISON 6.4",-89.5150,43.0834,298,"COCORAHS","187539"
"TX-HYS-158","SAN MARCOS 1",-98.0950,29.9246,324,"COCORAHS","187541"
"WV-RT-2","PENNSBORO 1.",-80.9558,39.2736,345,"COCORAHS","187566"
"TX-TV-302","LAKEWAY 3.1",-97.9295,30.3815,209,"COCORAHS","187567"
"SC-GV-94","SIMPSONVILLE",-82.3108,34.7155,229,"COCORAHS","187575"
"NJ-WR-35","WASHINGTON T",-74.9579,40.7385,127,"COCORAHS","187580"
"CO-EP-371","PEYTON 8.5 W",-104.6118,38.9616,2147,"COCORAHS","187587"
"OH-RC-9","MANSFIELD 5.",-82.6183,40.7383,438,"COCORAHS","187598"
"MO-TX-40","HOUSTON 5.0",-91.8859,37.2801,430,"COCORAHS","187602"
"SC-LX-114","IRMO 1.0 WNW",-81.2051,34.0970,100,"COCORAHS","187606"
"TX-TT-6","TRINITY 2.9",-95.3237,30.9441,53,"COCORAHS","187609"
"MN-MR-13","LITTLE FALLS",-94.2479,46.0679,368,"COCORAHS","187617"
"WI-LF-4","DARLINGTON 4",-90.0978,42.6103,288,"COCORAHS","187655"
"MI-OK-107","CLARKSTON 1.",-83.4014,42.7496,311,"COCORAHS","187688"
"SC-CR-112","MOUNT PLEASA",-79.7882,32.9020,4,"COCORAHS","187689"
"OR-DS-51","REDMOND 2.9",-121.1824,44.3004,902,"COCORAHS","187694"
"187580","REISTERSTOWN",-76.8375,39.5000,225,"COOP","187697"
"278856","WALPOLE 2 S",-72.4328,43.0336,184,"COOP","187705"
"420819","BOUNTIFUL BE",-111.8503,40.8911,1509,"COOP","187711"
"MN-HN-191","CHAMPLIN 1.8",-93.4187,45.1544,278,"COCORAHS","187727"
"IA-BT-12","FAIRFAX 4.0",-91.8368,41.9622,269,"COCORAHS","187729"
"OK-MC-13","NEWCASTLE 3.",-97.6314,35.2981,403,"COCORAHS","187733"
"FL-MT-28","JENSEN BEACH",-80.2338,27.2573,16,"COCORAHS","187736"
"LA-NT-6","CAMPTI 5.7 E",-93.0277,31.9330,1,"COCORAHS","187773"
"MO-AW-8","COSBY 1.2 E",-94.6567,39.8631,310,"COCORAHS","187779"
"FL-BV-72","PALM BAY 3.2",-80.6691,27.9399,7,"COCORAHS","187782"
"NC-DS-21","HIGH POINT 3",-80.0552,35.9687,261,"COCORAHS","187809"
"NC-ON-106","SNEADS FERRY",-77.4172,34.5178,5,"COCORAHS","187834"
"MA-MD-85","WILMINGTON 2",-71.2076,42.5687,36,"COCORAHS","187838"
"MN-DD-14","HAYFIELD 0.3",-92.8459,43.8864,402,"COCORAHS","187869"
"TX-CML-176","CANYON LAKE",-98.2253,29.8640,296,"COCORAHS","187873"
"MN-SR-24","PAYNESVILLE",-94.7312,45.3517,347,"COCORAHS","187879"
"FL-CY-42","GREEN COVE S",-81.7178,30.0057,20,"COCORAHS","187891"
"OR-CC-93","SANDY 1.4 NE",-122.2455,45.4142,133,"COCORAHS","187897"
"CAN-ON-542","FISHERVILLE",-79.8124,42.8703,200,"COCORAHS","187898"
"MN-CW-22","FORT RIPLEY",-94.3651,46.1809,344,"COCORAHS","187901"
"UT-WG-15","ST. GEORGE 1",-113.6170,37.2480,1383,"COCORAHS","187913"
"SC-CR-113","MOUNT PLEASA",-79.8284,32.8821,3,"COCORAHS","187922"
"TX-WO-54","LA VERNIA 3.",-98.0648,29.3471,143,"COCORAHS","187949"
"LA-EB-60","BATON ROUGE",-91.0896,30.4005,9,"COCORAHS","187958"
"WA-SG-53","CONCRETE 1.4",-121.7563,48.5178,64,"COCORAHS","187973"
"RI-NW-16","PORTSMOUTH 1",-71.2478,41.5814,61,"COCORAHS","187984"
"RI-KN-14","GREENE 1.4 E",-71.7238,41.6916,148,"COCORAHS","187997"
"TX-GP-114","SEGUIN 0.6 S",-97.9632,29.5722,164,"COCORAHS","188005"
"MN-GH-21","WELCH 1.8 EN",-92.7046,44.5770,296,"COCORAHS","188510"
"FL-BV-78","COCOA 5.1 NW",-80.8171,28.4210,10,"COCORAHS","188514"
"FL-HB-120","TAMPA 7.9 N",-82.4799,28.0632,20,"COCORAHS","188515"
"OH-PN-10","OTTAWA 1.0 N",-84.0432,41.0356,226,"COCORAHS","188518"
"PA-MT-101","AMBLER 0.7 W",-75.2349,40.1553,76,"COCORAHS","188522"
"AR-NW-13","JASPER 3.8 S",-93.1381,35.9698,653,"COCORAHS","188528"
"AR-SL-33","BAUXITE 8.2",-92.4048,34.4918,92,"COCORAHS","188533"
"WI-RK-12","JANESVILLE 3",-89.0761,42.6758,265,"COCORAHS","188549"
"MA-BA-57","FALMOUTH 5.7",-70.6232,41.6284,5,"COCORAHS","188551"
"OH-HR-10","NORWALK 2.1",-82.6420,41.2231,225,"COCORAHS","188575"
"TX-JD-8","FORT DAVIS 0",-103.8958,30.5930,1503,"COCORAHS","188577"
"NC-DR-51","RODANTHE 1.0",-75.4646,35.5805,2,"COCORAHS","188585"
"NM-LA-20","LOS ALAMOS 1",-106.2599,35.8973,2183,"COCORAHS","188588"
"VA-PL-9","DUBLIN 2.0 S",-80.6978,37.0794,643,"COCORAHS","188600"
"IL-KK-39","HERSCHER 3.3",-88.0378,41.0546,203,"COCORAHS","188606"
"FL-MR-56","OCALA 10.7 W",-82.2848,29.1117,24,"COCORAHS","188610"
"FL-MR-57","OCALA 4.6 N",-82.1267,29.2542,22,"COCORAHS","188611"
"FL-MT-31","PALM CITY 1.",-80.2850,27.1755,4,"COCORAHS","188618"
"NC-GT-7","GATESVILLE 3",-76.6993,36.4367,10,"COCORAHS","188625"
"MN-BU-23","MANKATO 1.5",-93.9539,44.1571,304,"COCORAHS","188636"
"FL-ES-35","PENSACOLA 13",-87.3921,30.5320,36,"COCORAHS","188645"
"MO-BN-74","HALLSVILLE 0",-92.2114,39.1195,277,"COCORAHS","188661"
"CAN-ON-543","MARKDALE 5.6",-80.6168,44.3633,-9999,"COCORAHS","188663"
"ND-TR-3","GRANDIN 7.1",-96.8594,47.2698,266,"COCORAHS","188675"
"FL-BW-116","PLANTATION 2",-80.2953,26.1391,2,"COCORAHS","188688"
"TX-HSK-3","RULE 0.5 NW",-99.8994,33.1870,515,"COCORAHS","188690"
"MA-ES-41","DANVERS 0.8",-70.9353,42.5685,14,"COCORAHS","188691"
"OK-CN-32","PIEDMONT 3.8",-97.7647,35.6205,361,"COCORAHS","188698"
"OR-LN-70","LEBANON 5.1",-122.8268,44.5848,101,"COCORAHS","188701"
"MN-IT-17","GRAND RAPIDS",-93.5504,47.3117,398,"COCORAHS","188706"
"IN-LP-63","LA CROSSE 1.",-86.9129,41.3176,207,"COCORAHS","188731"
"FL-WK-10","CRAWFORDVILL",-84.3678,30.1798,6,"COCORAHS","188739"
"IA-PK-88","DES MOINES 5",-93.7057,41.6172,294,"COCORAHS","188759"
"MA-BA-59","BARNSTABLE 3",-70.3696,41.6943,15,"COCORAHS","188772"
"VA-GC-8","GLOUCESTER C",-76.5504,37.3657,21,"COCORAHS","188803"
"KY-HD-15","RADCLIFF 1.2",-85.9320,37.8089,237,"COCORAHS","188806"
"NC-HN-46","HENDERSONVIL",-82.5154,35.3462,762,"COCORAHS","188817"
"NC-HN-47","HENDERSONVIL",-82.5012,35.2852,709,"COCORAHS","188818"
"NY-SF-110","ISLIP TERRAC",-73.1776,40.7627,14,"COCORAHS","188832"
"TN-DV-163","NASHVILLE 5.",-86.7682,36.0880,202,"COCORAHS","188847"
"NC-WK-242","RALEIGH 7.9",-78.7180,35.7186,116,"COCORAHS","188856"
"GA-EF-17","SPRINGFIELD",-81.2673,32.3670,20,"COCORAHS","188862"
"MN-SL-115","COTTON 5.7 E",-92.3577,47.1514,423,"COCORAHS","188873"
"NC-MK-88","CHARLOTTE 7.",-80.8320,35.0952,179,"COCORAHS","188886"
"CO-WE-517","EVANS 0.6 W",-104.7076,40.3786,1437,"COCORAHS","188893"
"MA-BA-60","HYANNIS 0.7",-70.3077,41.6581,14,"COCORAHS","188932"
"MA-NF-31","STOUGHTON 1.",-71.0762,42.1152,79,"COCORAHS","188934"
"MA-NF-32","QUINCY 1.8 W",-71.0396,42.2524,17,"COCORAHS","188936"
"NY-RN-20","TROY 2.1 NNE",-73.6528,42.7593,136,"COCORAHS","188956"
"NE-SY-16","PAPILLION 1.",-96.0577,41.1334,361,"COCORAHS","188961"
"NV-ES-1","GOLDFIELD 0.",-117.2359,37.7208,1711,"COCORAHS","188966"
"TX-JS-6","BUNA 1.4 N",-93.9630,30.4647,31,"COCORAHS","188970"
"OH-RS-8","CHILLICOTHE",-83.0771,39.3835,232,"COCORAHS","188978"
"KS-HV-35","NEWTON 5.1 S",-97.3100,37.9751,442,"COCORAHS","188979"
"SC-LX-122","PELION 4.7 W",-81.3294,33.7862,127,"COCORAHS","188984"
"OK-OK-70","OKLAHOMA CIT",-97.5862,35.5441,377,"COCORAHS","188985"
"WY-JN-33","BUFFALO 13.2",-106.6136,44.1661,1469,"COCORAHS","188987"
"FL-MD-69","HOMESTEAD 3.",-80.4911,25.4897,2,"COCORAHS","188998"
"TX-AN-7","PALESTINE 1.",-95.6192,31.7446,166,"COCORAHS","189007"
"OH-GR-15","BEAVERCREEK",-84.0355,39.7353,289,"COCORAHS","189009"
"TX-WO-55","FLORESVILLE",-98.2366,29.1797,151,"COCORAHS","189020"
"MN-SR-25","COLD SPRING",-94.4473,45.4567,355,"COCORAHS","189035"
"MT-MS-26","SEELEY LAKE",-113.4599,47.1779,1280,"COCORAHS","189036"
"CAN-ON-548","BRIGHTON 5.3",-77.7165,44.0857,-9999,"COCORAHS","189043"
"FL-ES-39","CENTURY 12.1",-87.4658,30.9640,69,"COCORAHS","189048"
"NC-HN-53","FLAT ROCK 1.",-82.4285,35.2802,662,"COCORAHS","189064"
"NM-BR-247","ALBUQUERQUE",-106.5028,35.1079,1758,"COCORAHS","189087"
"TX-HYS-161","DRIPPING SPR",-98.0711,30.2805,387,"COCORAHS","189099"
"FL-BW-121","POMPANO BEAC",-80.1026,26.2723,3,"COCORAHS","189102"
"NC-CC-15","GRANDY 0.6 E",-75.8680,36.2428,1,"COCORAHS","189108"
"NY-MR-55","HONEOYE FALL",-77.5657,42.9701,199,"COCORAHS","189113"
"KS-MN-22","HILLSBORO 0.",-97.1957,38.3483,433,"COCORAHS","189118"
"OR-DG-54","ROSEBURG 5.7",-123.4581,43.2575,165,"COCORAHS","189129"
"OK-CN-34","CALUMET 9.6",-98.1821,35.4706,410,"COCORAHS","189133"
"NC-AS-23","WEST JEFFERS",-81.4729,36.3825,943,"COCORAHS","189136"
"OH-CB-8","HANOVERTON 0",-80.9292,40.7570,361,"COCORAHS","189148"
"IL-WL-136","CRETE 3.3 EN",-87.5544,41.4663,207,"COCORAHS","189149"
"IL-MG-14","JACKSONVILLE",-90.1949,39.7071,222,"COCORAHS","189151"
"IL-DK-29","EARLVILLE 4.",-88.8929,41.6538,222,"COCORAHS","189152"
"MN-DK-92","MENDOTA HEIG",-93.1232,44.8878,270,"COCORAHS","189155"
"GA-MD-5","THOMSON 2.6",-82.5061,33.4290,137,"COCORAHS","189184"
"KS-RL-43","MANHATTAN 1.",-96.6001,39.2090,332,"COCORAHS","189189"
"CT-LT-18","NEW HARTFORD",-72.9783,41.9016,181,"COCORAHS","189198"
"VA-NNC-12","NEWPORT NEWS",-76.4712,37.0633,10,"COCORAHS","189208"
"IA-CR-7","MANNING 0.2",-95.0608,41.9078,411,"COCORAHS","189210"
"TN-CN-10","WOODBURY 4.0",-86.0190,35.7855,366,"COCORAHS","189232"
"GA-BW-12","AUBURN 1.6 E",-83.8057,34.0124,320,"COCORAHS","189244"
"NM-BR-248","ALBUQUERQUE",-106.7140,35.1666,1626,"COCORAHS","189258"
"AR-SV-8","DE QUEEN 2.0",-94.3769,34.0472,127,"COCORAHS","189264"
"CO-EP-378","PEYTON 9.2 S",-104.5587,38.9122,2042,"COCORAHS","189265"
"TX-CML-182","SPRING BRANC",-98.4040,29.8298,347,"COCORAHS","189269"
"NM-LU-79","DEMING 2.0 S",-107.7334,32.2374,1311,"COCORAHS","189281"
"SD-PN-63","RAPID CITY 8",-103.4012,44.0631,1305,"COCORAHS","189282"
"NJ-MN-75","MANASQUAN 1.",-74.0632,40.1245,17,"COCORAHS","189284"
"IA-WS-7","WELLMAN 4.0",-91.7607,41.4581,230,"COCORAHS","189292"
"MI-ET-15","EATON RAPIDS",-84.6749,42.6042,278,"COCORAHS","189294"
"IN-JH-26","FRANKLIN 2.0",-86.0772,39.5160,237,"COCORAHS","189302"
"OK-OK-71","EDMOND 7.4 W",-97.5223,35.6130,357,"COCORAHS","189371"
"NC-WK-247","APEX 1.8 E",-78.8138,35.7295,134,"COCORAHS","189375"
"LRAN5","LAGUNA RAWS",-107.4800,35.0500,-9999,"HYD","189395"
"CAN-ON-552","AURORA 3.3 S",-79.4856,43.9701,311,"COCORAHS","189397"
"CAN-ON-553","SOUTH MOUNTA",-75.4011,44.9182,-9999,"COCORAHS","189398"
"VA-CP-10","CULPEPER 1.7",-77.9913,38.4937,131,"COCORAHS","189422"
"TX-WK-26","HUNTSVILLE 7",-95.4353,30.6831,122,"COCORAHS","189445"
"NM-VL-37","PERALTA 0.6",-106.6852,34.8217,1482,"COCORAHS","189453"
"TN-WN-93","GALLATIN 5.7",-86.4238,36.2993,163,"COCORAHS","189457"
"IA-BN-13","MADRID 5.8 N",-93.8752,41.9484,322,"COCORAHS","189467"
"OR-CK-10","PRINEVILLE 6",-120.7840,44.2264,1235,"COCORAHS","189470"
"FL-CH-29","PORT CHARLOT",-82.2221,26.8966,2,"COCORAHS","189488"
"TX-FR-13","PEARSALL 1.4",-99.1155,28.8855,186,"COCORAHS","189496"
"TX-HLE-10","ABERNATHY 3.",-101.8618,33.8758,1027,"COCORAHS","189499"
"SD-DL-7","GARY 6.1 SW",-96.5413,44.7292,516,"COCORAHS","189509"
"MN-SR-27","SAUK CENTRE",-95.0973,45.6861,417,"COCORAHS","189510"
"NM-DA-347","LAS CRUCES 1",-106.7710,32.3380,1225,"COCORAHS","189516"
"FL-PB-87","GOLDEN LAKES",-80.1785,26.6674,8,"COCORAHS","189520"
"TX-LK-81","LUBBOCK 3.0",-101.8781,33.5331,987,"COCORAHS","189523"
"TX-CML-184","NEW BRAUNFEL",-98.0880,29.8355,319,"COCORAHS","189525"
"CAN-ON-562","MORRISBURG 3",-75.2040,44.9232,87,"COCORAHS","189542"
"NM-BR-250","ALBUQUERQUE",-106.6101,35.0957,1577,"COCORAHS","189547"
"WI-BF-2","MONDOVI 12.1",-91.6031,44.3999,280,"COCORAHS","189558"
"DRMK1","DURHAM 2NW",-97.2611,38.4969,-9999,"HYD","189564"
"JNVT1","JOHNSONVILLE",-87.9800,36.0300,-9999,"HYD","189571"
"LVLT1","LOBELVILLE 3",-87.7700,35.7800,-9999,"HYD","189572"
"NDMN7","NEEDMORE 1N",-83.5300,35.3200,-9999,"HYD","189573"
"NPRT1","NEWPORT",-83.2000,35.9700,-9999,"HYD","189575"
"BCRN7","BRYSON CITY",-83.4400,35.4300,-9999,"HYD","189576"
"AVRN7","ASHEVILLE",-82.5800,35.6100,-9999,"HYD","189577"
"WGNM7","WEINGARTEN",-90.2100,37.8800,-9999,"HYD","189578"
"DBSA4","STAR CITY",-91.6900,33.9600,-9999,"HYD","189579"
"PLYG1","MACEDONIA",-83.7300,34.9100,-9999,"HYD","189584"
"CPRT1","COPPERHILL 1",-84.3900,35.0000,-9999,"HYD","189585"
"PKST1","PARKSVILLE R",-84.6500,35.0900,-9999,"HYD","189586"
"CFKV2","BASTIAN/CLEA",-81.3800,37.1500,-9999,"HYD","189591"
"CHPT1","ASHLAND CITY",-87.2300,36.3100,-9999,"HYD","189592"
"LNSN7","LANSING",-81.5100,36.5000,-9999,"HYD","189595"
"SPYT1","SINGLETON PK",-89.8900,35.2700,-9999,"HYD","189596"
"NV-WH-142","RENO 5.3 N",-119.8317,39.6155,1555,"COCORAHS","189598"
"MD-PG-82","BELTSVILLE 1",-76.9319,39.0557,62,"COCORAHS","189611"
"IN-EL-62","ELKHART 3.5",-85.9032,41.7001,232,"COCORAHS","189613"
"126055","NAPOLEON 1SE",-85.3153,39.1983,303,"COOP","189616"
"OH-CY-42","STRONGSVILLE",-81.8151,41.2982,303,"COCORAHS","189632"
"TX-BST-121","SMITHVILLE 6",-97.2000,30.0940,136,"COCORAHS","189647"
"CT-LT-20","WARREN 2.4 W",-73.3928,41.7549,332,"COCORAHS","189649"
"NC-IR-25","STATESVILLE",-81.0248,35.7432,294,"COCORAHS","189673"
"CAN-ON-563","PORT ROWAN 4",-80.4466,42.6683,206,"COCORAHS","189677"
"NY-HR-16","ILION 0.7 WS",-75.0539,43.0088,161,"COCORAHS","189696"
"KS-SG-126","ANDALE 4.2 S",-97.6446,37.7333,458,"COCORAHS","189703"
"NY-NG-27","LOCKPORT 2.8",-78.7443,43.1898,140,"COCORAHS","189711"
"MI-OK-109","HIGHLAND 1.3",-83.5936,42.6788,312,"COCORAHS","189713"
"OR-WS-127","BEAVERTON 1.",-122.8225,45.4543,98,"COCORAHS","189719"
"TN-DV-166","OLD HICKORY",-86.6397,36.2372,135,"COCORAHS","189723"
"IL-MH-4","SPARLAND 3.4",-89.4661,41.0753,201,"COCORAHS","189736"
"GA-EF-18","RINCON 5.3 N",-81.2093,32.3649,20,"COCORAHS","189743"
"TN-WY-25","WAYNESBORO 4",-87.8354,35.2966,177,"COCORAHS","189745"
"TX-BST-122","SMITHVILLE 5",-97.1944,30.0794,150,"COCORAHS","189748"
"CO-HF-44","WALSENBURG 7",-104.6500,37.6800,1782,"COCORAHS","189767"
"TX-GP-116","MARION 5.0 S",-98.1642,29.5037,187,"COCORAHS","189770"
"TX-WM-247","ROUND ROCK 3",-97.6946,30.5689,237,"COCORAHS","189771"
"NC-NH-66","WILMINGTON 3",-77.9212,34.1588,3,"COCORAHS","189773"
"NJ-MD-78","EAST BRUNSWI",-74.4127,40.4388,29,"COCORAHS","189774"
"MN-WR-42","HOWARD LAKE",-94.0812,45.0745,314,"COCORAHS","189779"
"IL-WL-137","NAPERVILLE 2",-88.1711,41.7243,208,"COCORAHS","189788"
"NC-LR-30","KINSTON 1.2",-77.6054,35.2884,24,"COCORAHS","189791"
"TX-LE-20","LEXINGTON 3.",-96.9587,30.4170,136,"COCORAHS","189803"
"NM-SN-109","BERNALILLO 1",-106.5302,35.3306,1554,"COCORAHS","189804"
"TX-HSK-4","HASKELL 0.5",-99.7388,33.1642,485,"COCORAHS","189811"
"NM-GR-82","SEPAR 5.7 SE",-108.3828,32.1279,1344,"COCORAHS","189812"
"MN-AT-5","TAMARACK 1.4",-93.1455,46.6376,389,"COCORAHS","189820"
"FL-MR-65","BELLEVIEW 3.",-82.0808,29.0184,25,"COCORAHS","189821"
"AL-BW-79","DAPHNE 4.9 S",-87.8444,30.5724,40,"COCORAHS","189827"
"TX-FY-52","LA GRANGE 3.",-96.8248,29.9288,115,"COCORAHS","189829"
"IL-CK-296","CHICAGO HEIG",-87.6541,41.5428,196,"COCORAHS","189839"
"MO-CP-7","BOONVILLE 0.",-92.7390,38.9627,225,"COCORAHS","189849"
"MO-LN-8","PURDIN 4.3 W",-93.2479,39.9477,253,"COCORAHS","189852"
"NJ-CM-40","LOWER TWP 2.",-74.9540,38.9807,5,"COCORAHS","189872"
"SD-UN-11","JEFFERSON 2.",-96.5968,42.6202,340,"COCORAHS","189881"
"TX-ZP-2","SAN YGNACIO",-99.4136,27.0188,100,"COCORAHS","189900"
"NY-OL-5","MEDINA 0.4 W",-78.3954,43.2230,165,"COCORAHS","189903"
"VA-GR-4","FRIES 6.9 WS",-81.0971,36.6951,808,"COCORAHS","189914"
"NJ-SM-68","MANVILLE 0.6",-74.6007,40.5426,19,"COCORAHS","189915"
"AZ-PM-304","TUCSON 10.8",-110.7353,32.2278,832,"COCORAHS","189948"
"TX-GV-62","GALVESTON 5.",-94.8170,29.2767,3,"COCORAHS","189954"
"TX-HRR-237","WEBSTER 2.8",-95.1271,29.5727,7,"COCORAHS","189955"
"IL-JF-9","BELLE RIVE 1",-88.7299,38.2558,140,"COCORAHS","189958"
"TX-GV-63","FRIENDSWOOD",-95.1873,29.5001,7,"COCORAHS","189973"
"TX-BEL-59","HARKER HEIGH",-97.6508,31.0273,220,"COCORAHS","189989"
"VA-FX-81","ALEXANDRIA 6",-77.1650,38.8270,86,"COCORAHS","189990"
"NY-OR-17","PINE BUSH 3.",-74.3577,41.5880,127,"COCORAHS","190003"
"NC-CT-37","NEWTON 3.4 S",-81.2168,35.6158,274,"COCORAHS","190004"
